page_content,page_time
"




            视频加载中，请稍候...
        



                自动播放
            
 








play
朝宣布驱逐马来西亚大使——马驻朝使馆启动应急机制



向前
向后






        /*自动播放1*/
		//var AUTOPLAY = 1;
		var AUTOPLAY = 0; //2015.11.25日通知改成0

        /*连播1*/
		var CONTIPLAY = 1;
        /*处理自动播放选项和cookie*/
        (function() {
            var Tool = CommonTool;
            var chk = Tool.byId('J_Video_Autoplay');
            var ua = navigator.userAgent.toLowerCase();
            var isIOS = /\((iPhone|iPad|iPod)/i.test(ua);
            if (isIOS) {
                console.log(chk.parentNode.style.display);
				//chk.parentNode.style.display = 'none'; //2015.11.25 隐藏自动播放选项
                return;
            }
			//chk.parentNode.style.display = ''; //2015.11.25 隐藏自动播放选项
            var clickCookie = function() {
                Tool.bindEvent(chk, 'change',
                function() {
                    var chked = chk.checked;
                    Tool.writeCookie('ArtiVAuto', (chked ? 1 : 0), 24 * 365 * 10, '/', '.sina.com.cn');
                });
            }
            var byCookie = function() {
                var coo = Tool.readCookie('ArtiVAuto');
                if (coo) {
                    if (parseInt(coo) == 0) {
                        chk.checked = false;
                        AUTOPLAY = 0;
                    }
                }
            };
            clickCookie();
            byCookie();
        })();

        /*获取第一个视频vid*/
        var firstItem = CommonTool.byClass('J_Play_Item', 'J_Play_List')[0];
        var fInfo = firstItem.getAttribute('play-data').split('-');
        var fVid = fInfo[0];
        var fPid = fInfo[1];

        var sinaBokePlayerConfig_o = {
            container: ""J_Article_Player"", //Div容器的id
            width: 525,
            height: 430,
            playerWidth: 525, //宽
            playerHeight: 430, //高
            autoLoad: 1, //自动加载
            autoPlay: AUTOPLAY, //自动播放
            as: 0, //广告
            pid: fPid,
            tjAD: 0, //显示擎天柱广告
            tj: 0, //片尾推荐
            continuePlayer: 1, //连续播放
            casualPlay: 1, //任意拖动视频
            head: 0, //播放片头动画
            logo: 0, //显示logo
            share: 0,
			thumbUrl: """"
        };
     
    


        (function() {
            var toggle = function(id, hide) {
                var e = CommonTool.byId(id);
                var par = e.parentNode;
                if (hide) {
                    CommonTool.addClass(par, e.className + '_disabled');
                } else {
                    CommonTool.removeClass(par, e.className + '_disabled');
                }
            }
            var scroll = new ScrollPic();
            scroll.scrollContId = ""J_Play_List""; //内容容器ID
            scroll.arrLeftId = ""J_Player_Prev""; //左箭头ID
            scroll.arrRightId = ""J_Player_Next""; //右箭头ID
            scroll.listEvent = ""onclick""; //切换事件
            scroll.frameWidth = 532; //显示框宽度 **显示框宽度必须是翻页宽度的倍数
            scroll.pageWidth = 133 * 3; //翻页宽度
            scroll.upright = false; //垂直滚动
            scroll.speed = 10; //移动速度(单位毫秒，越小越快)
            scroll.space = 15; //每次移动像素(单位px，越大越快)
            scroll.autoPlay = false; //自动播放
            scroll.autoPlayTime = 5; //自动播放间隔时间(秒)
            scroll.circularly = false;
            scroll._move = scroll.move;
            scroll.move = function(num, quick) {
                scroll._move(num, quick);
                toggle(scroll.arrRightId, scroll.eof);
                toggle(scroll.arrLeftId, scroll.bof);
            };
            scroll.initialize(); //初始化
            toggle(scroll.arrLeftId, scroll.bof);
        })();
    

	var autoPlayCheck = $(""#J_Video_Autoplay"")[0].checked;
		var autoPlayFlv = 0;
		var autoPlayH5 = false;
		if(autoPlayCheck){
			autoPlayFlv = 1;
			var autoPlayH5 = true;
		}
		
	var flashConfig = {
		url: """",	// flash播放器地址,
		container : ""J_Article_Player"",
		id: ""myMovie"",
		width: 525,
		height: 430,
			params : {
			 allowNetworking : ""all"",
			 allowScriptAccess : ""always"",
			 wmode : ""opaque"",
			 allowFullScreen : ""true"",
			 quality : ""high""
			},
			attributes: {},
			flashvars: {
				//autoPlay: autoPlayFlv,  //是否自动播放
				autoPlay: 0,  //11.25通知改成0
				loop: 0,		
				autoLoad: 1,
				thumbUrl: '',
				tj: 0,
				as: 0
			},
			h5attr: {
				//autoPlay: autoPlayH5,  //是否自动播放
				autoPlay: false,  //11.25通知改成false
				controls: true, //是否显示控制条
				loop: false,		
				poster: '', //视频加载前欲加载的图片地址，即播放器一开始显示的截图
				preload: 'auto'
			}
	  };
		
		
	
	
		var videoList = [
						{
				video_id: 251041233,
				pid:1,
				url: 'http://video.sina.com.cn/p/news/w/doc/2017-03-07/121865840881.html',
				title:'朝宣布驱逐马来西亚大使——马驻朝使馆启动应急机制'//,
			//swfOutsideUrl:""http://you.video.sina.com.cn/api/sinawebApi/outplayrefer.php/video_id=251041233/s.swf""
			},
				
	
		]
	
	

		
	(function($){
	var Play = {
		init: function(flashConfig, videoList){
			this.flashConfig = flashConfig;
			this.videoList = videoList;
			this.playVideo = playVideo;
			this.prev = this.current = 0;
			this.length = this.videoList.length;
			this.contNode = $(""#J_Video_Autoplay"");
			this.titleNode = $(""#J_Video_Source"");
			this.playListNode = $(""#J_Play_List .J_Play_Item"");
			if(videoList.length!==1){
				//显示小图
				CommonTool.byId('J_Play_List_Wrap').style.display='';
			}
			if(videoList.length<5){
				CommonTool.byId('J_Player_Prev').style.display='none';
				CommonTool.byId('J_Player_Next').style.display='none';
			}
			
			this.initPlayer();
			this.bind();
		},
		bind: function(){
			var _this = this;
			$(""#J_Play_List"").on(""click"", "".J_Play_Item a"", function(e){
				e.preventDefault();
				_this.playCurrent($(this));
			});
		},
		initPlayer: function(){
			var _this = this;
			this.player = this.playVideo(this.flashConfig);
			this.player.init(this.videoList[this.prev]);
			this.player.on(""playCompleted"", function(){
				_this.playNext();
			});
			this.playListNode.eq(0).addClass(""selected"");
			this.titleNode.html(this.videoList[0].title);
		},
		playCurrent: function($this){
			this.prev = this.current;
			this.current = $this.parents("".J_Play_Item"").index();
			this.play(this.prev, this.current);
		},
		playNext: function(){
			if(!this.contNode[0].checked){
				return;
			}
			this.prev = this.current;
			if(this.current >= this.length - 1){
				return;
			}
			this.current++;
			this.play(this.prev, this.current);
		},
		play: function(prev, current){
			this.player.playVideo(this.videoList[current]);
			this.titleNode.html(this.videoList[current].title);
			this.playListNode.eq(prev).removeClass(""selected"");
			this.playListNode.eq(current).addClass(""selected"");
		}
	}
	Play.init(flashConfig, videoList);
})(jQuery);



　　原标题：马来西亚总理说马方没有与朝鲜断交计划

　　新华社吉隆坡3月8日电（记者刘彤　林昊）马来西亚总理纳吉布8日说，目前马方没有与朝鲜断交的计划，因为仍需保留相关渠道与朝鲜就马滞留朝鲜人员展开对话和谈判。
　　纳吉布是在当天参加国会活动时作出上述表态的。他说，当前的首要任务是保证在朝马来西亚公民的安全。目前这部分人生活正常，活动也没有受限，没有安全方面的顾虑。
　　纳吉布说，马方正在仔细研究朝方的要求，与此同时，对在马朝鲜人的禁止出境命令仍将有效。
　　马来西亚和朝鲜此前关系良好，但随着朝鲜男子在马机场遇袭死亡事件发酵，两国关系紧张。纳吉布7日发表措辞强硬的声明，指责朝鲜禁止马来西亚公民离境的行为相当于将马公民扣为人质，完全不顾国际法和外交准则。
　　目前尚不清楚双方的出境禁令将影响到多少人。马来西亚外交部副部长此前表示，目前马来西亚在朝鲜共有11名公民。而有媒体报道，朝鲜在马来西亚的公民有1000人左右。
　　2月13日，一名朝鲜籍男子在吉隆坡国际机场寻求医疗救助，随后在送往医院途中身亡。此后，马朝双方围绕尸检、调查等问题互相指责，双方先后宣布驱逐对方大使。3月7日，朝鲜外务省通报马来西亚驻朝大使馆，暂时禁止朝鲜境内马来西亚公民离境。纳吉布此后发表声明，呼吁朝鲜立即“释放”所有在朝马来西亚公民。他同时指示，在确保这些马来西亚公民的安全之前，马来西亚境内所有朝鲜公民禁止离境。
责任编辑：刘光博 
",201703081451
"
　　原标题：马耳他景点“蓝窗”坍塌 《权力的游戏》曾取景
　　中新网3月9日电 “令人悲伤的一天到来了”，据外媒报道，马耳他著名景点蓝窗（Azure Window）在当地连日受大风吹袭的情况下，于当地时间8日坍塌，这一著名自然地理景观从此消失世上。马耳他总理马斯喀特发文称，这一消息令人“心碎”。

　　蓝窗是位于马耳他戈佐岛（Gozo）的拱形石灰石，为当地著名景点，每年吸引许多游客到访，同时不少影视节目包括美国HBO电视剧集《权力的游戏》也曾在那处取景。
　　据当地媒体报道，马耳他受强风吹袭，来往戈佐岛的小渡轮因大风停航。当天，一名男子目睹蓝窗塌下的情况称：“当时蓝窗下方海浪汹涌，然后拱石突然便塌入大海。”
　　据悉，当局近年开始置放警告牌，禁止人们在蓝窗上行走；但不少游人仍无视警告，不但在上面行走，更从石的顶部跳下。
　　马耳他总理马斯喀特得悉事件后在社交网站写道：“近年来的报告都指出，这个地标将受到不可避免的自然侵蚀重创，令人悲伤的一天来到了。”蓝窗塌下后，不少居民赶到查看该地标的状况。
责任编辑：李伟山 
",201703091603
"
　　中新网3月9日电 据外媒报道，德国杜塞尔多夫市政府发现第二次世界大战时期炸弹后，宣布疏散8000名居民。
资料图：2016年12月25日，德国南部城市奥格斯堡发现巨型二战时期炸弹，疏散5.4万名居民。
　　在该市一条街道施工期间，发现了一枚500公斤重的美国炸弹。警方封锁了距炸弹位置半径一公里范围地区。
　　由于封锁了前往杜塞尔多夫机场的专用道路，司机被建议选择其他绕行路线。
责任编辑：吴颜 
",201703091342
"
　　[环球网报道 记者 魏悦] 韩联社3月9日报道称，韩国国防部发言人文尚均9日在例行记者会上就中方昨日呼吁韩美停止联合军演一事表示，韩美联合军演是防御性质的例行演习，仍将照常进行。
　　另外，就军方如何应对10日总统弹劾案宣判一事，文尚均表示目前军方专注“鹞鹰”和“关键决心”联合演习，将加强警戒态势。
　　王毅8日在两会记者会上敦促朝鲜停止导弹发射活动，并呼吁美韩停止联合军演。韩美从本月1日起进行代号为“鹞鹰”的联合军演，13日将启动“关键决心”联合演习。此次，美军派出“卡尔·文森”号航母等战略武器大举参加，应对朝鲜核导威胁。
责任编辑：吴颜 
",201703091310
"
　　中新网3月9日电 据外媒报道，美国海关与边境保护局（CBP）8日称，在美国总统特朗普执政之后的第一个月内，穿越美国和墨西哥陆地边界的非法移民人数减少了40%。
　　据该局消息，2月份在东南边界拘捕了18762人，1月份拘捕了31578人。一般情况下，2月份拘捕的非法移民比1月份多20%。
　　特朗普于1月20日就职总统。打击非法移民是他选举活动中的主要议题，其中包括承诺修建美墨边境墙。
责任编辑：吴颜 
",201703091323
"
3月8日，在韩国庆尚北道星州郡的星州高尔夫球场附近，抗议民众与警方对峙。 新华社记者姚琪琳摄
　　参考消息网3月9日报道外媒称，随着“萨德”在韩国加速部署，中俄反对态度坚决，反制措施或升级。
　　“萨德”最早下月运行
　　据韩联社3月8日报道，一位军方官员8日称，功能强大的X波段雷达将于本月交付，该雷达是正在韩国部署的美国先进导弹防御系统的核心部分。
　　报道称，“萨德”系统的两个导弹发射架及其他部分装备6日晚间运抵位于首尔以南70公里的乌山空军基地。
　　这位匿名官员说：“‘萨德’的雷达系统将在本月内交付，以进行操作测试。”剩余部件将在未来几个月逐步交付，并从这座美国空军基地转运至东南部农业郡星州，星州郡位于首尔以南约300公里处。
　　另一位官员7日表示，部署工作将在一两个月内完成，系统最早可于4月运行。
　　一套“萨德”系统有6个车载发射架、48枚拦截导弹（每个发射架配备8枚拦截导弹）、一套火控通信系统和一部AN/TPY-2雷达。
　　中国反对态度坚决
　　据俄罗斯卫星网3月8日报道，中国外交部部长王毅8日在十二届全国人大五次会议记者会上表示“萨德”危害中国战略安全。
　　王毅表示，目前影响中韩关系的最大问题，就是美韩执意要在韩国部署充满争议的“萨德”反导系统。
　　报道称，中方从一开始就坚决反对。“萨德”反导系统的监测预警范围远远超出了半岛，它危害中国战略安全的企图已经是路人皆知。
　　王毅强调，引进“萨德”显然是一个错误的选择，很可能使韩国陷入更加不安全的境地。所以中方奉劝韩国国内某些势力不要再一意孤行，否则结果只能是损人又害己。中方敦促韩方悬崖勒马、中止部署，不要在错误的道路上越走越远。
　　另据美国《华盛顿邮报》网站3月7日报道，中国7日就韩美两国部署美国反导弹系统的“后果”发出警告，称其加剧了地区紧张局势。
　　中国外交部发言人耿爽7日就此说，“由此产生的一切后果由美韩承担”。
　　此外据美国《华盛顿邮报》网站3月7日报道，许多专家认为，中国对“萨德”的愤怒与其说是与导弹有关，还不如说是和该系统所具备的强大雷达实力有关。这些雷达可以用来追踪中国的导弹系统，有可能让美国在未来与中国发生冲突时取得重大优势。
　　报道援引中方分析人士的分析指出，“萨德”本身所发挥的防范朝鲜导弹的作用有限，因为它无法对付不在高空飞行的短程导弹和炮弹，雷达或许才是部署该系统的真正原因。
　　反制措施或将升级
　　据德国《焦点》周刊网站3月7日报道，韩国政府同意部署“萨德”反导系统也冒着很大的风险，其与最大贸易伙伴中国的关系可能会明显恶化。现在韩国已经抱怨中国采取的限制贸易措施。因为可能给对华和对俄关系带来问题，所以部署该系统在韩国国内也不是没有争议。
　　报道称，中国认为部署该系统是美国大规模遏制中国战略的一部分，中国还担心美韩与朝鲜的关系继续恶化且东亚会出现军备竞赛，该系统也进一步刺激了中美间多层次的复杂关系。
　　另外美国《华盛顿邮报》网站3月7日报道分析中国政府会如何报复“萨德”，报道称，中国的反应似乎是要在经济上损害韩国的利益。中国已经对在华运营的韩国企业实施了限制措施，其中包括关闭韩国大企业乐天集团的部分店面，因为它将自己的一块高尔夫球场拿出来部署“萨德”。
　　报道称，预计中国还会采取更多举措。中国的旅行社正在停止赴韩游业务，中国国内要求抵制韩国商品，取消韩星来华演出的呼声日益高涨，这些做法会带来巨大影响。
　　此外据俄罗斯今日经济通讯社网站3月7日报道，军事专家阿列克谢·列昂科夫表示，俄罗斯和中国坚决反对美国在韩国部署“萨德”反导系统，美国的这一举动将迫使中俄采取必要措施来保护自己的利益，直至先发制人地“秀肌肉”。
　　他说：“俄罗斯近期将在边境部署自己的反导系统，很可能是‘伊斯坎德尔’系统。中国不仅将重新部署类似系统，还会调来岸基导弹系统和部队。”
　　列昂科夫指出：“北京的反应会极其强烈。俄军舰则将在不侵犯边界的情况下更频繁地巡逻，地区紧张局势必将加剧。同时，中国的经济制裁将持续并可能升级。”
　　来源：参考消息网
责任编辑：吴颜 
",201703091147
"
　　中新网3月10日电 据韩联社报道，韩国宪法法院10日11时宣判弹劾有效罢免总统职务时指出，朴槿惠违宪违法情节严重，伤害代议民主和法治精神，为捍卫宪法计，不能容忍背信于民之举。
　　宪法法院认为，朴槿惠隐瞒幕后权贵崔顺实擅政真相，助其牟取私利，每有非议必予否认，甚至反唇相讥“别有用心”，致使国会等宪法性机构制衡乏力，媒体难以监督。
　　宪院称，朴槿惠就职以来一直违宪违法，对国会和媒体的批评充耳不闻，从弹劾所据言行来看，她置总统义务于不顾，毫无捍卫宪法之念。
　　朴槿惠曾在对全民讲话时反复承诺全力配合调查真相，但并未接受亲信门独立检察组及检察机关的讯问，还拒绝入府搜查取证。
责任编辑：吴颜 
",201703101411
"

　　3月10日，韩国宪法法院对朴槿惠总统弹劾案作出裁决，宣布国会在去年12月提出的总统弹劾议案成立，朴槿惠立即被罢免。
　　韩国宪法法院院长：朴槿惠曾单独与乐天会长会面，要求出资。
Save
责任编辑：吴颜 
",201703101412
"
　　[环球网报道 记者 张骜]3月10日，韩国宪法法院对总统朴槿惠弹劾案作出弹劾判决，8名大法官全票通过。日本共同社报道称，日本政府将关注韩国下届政府的动向。
　　日本官房长官菅义伟在记者会上就韩国宪法法院的决定表示：“这是与韩国内政和司法判断相关的事项，作为日本政府不应发表评论。”
　　日外相岸田文雄当天在外务省向记者指出：“在朝鲜问题上，日本与韩国携手不可或缺。必须与新政府在各个领域展开合作”。
　　谈到因对抗在韩国釜山设置慰安妇少女像而临时回国的日本驻韩大使长岭安政时，岸田仅表示：“返回工作岗位的时间还没决定。将继续综合探讨和判断。” 
责任编辑：吴颜 
",201703101341
"
　　[环球网综合报道]韩联社3月10日报道称，韩国国防部长官韩民求当天主持召开全军主要指挥官视频会议时表示，朝鲜很有可能趁国内局势严峻发起挑衅，军方要保持万全戒备态势，加强警戒监视。
　　韩民求强调，要认识到安全局势的严峻性，全面加强警戒监视，以消除民众不安。越是危机时刻，军方越要发挥重要作用，保持万全应对态势，坚决应对敌人发起的任何挑衅。
　　韩民求还表示，朝鲜近期两次发射导弹，使半岛紧张局势升温。朝鲜很有可能趁国内外局势动荡不安的时候，以韩美联合军演为借口发起挑衅。
责任编辑：吴颜 
",201703101353
"
　　中新网3月10日电 据韩联社10日报道，韩国代总统黄教安10日接连与经济副总理及国防部、行政自治部、外交部长官通电话，要求加强戒备态势。
　　黄教安与国防部长官韩民求通电话时指出，当前韩国面临总统缺位的紧急情况，全军应加强警戒态势，保持万无一失的安全态势，保卫国家和民众安全。同时，军方要基于牢固的韩美联合防卫力量，做好准备严惩一切挑衅。
　　黄教安在与行政自治部长官洪允植通电话时表示，社会各界围绕弹劾案审判结果分歧悬殊，要关注示威游行相关情况，做好重要人物等的安全保护工作，避免发生事故。同时，鉴于下一届总统选举须在60天之内举行，行政自治部等中央政府和地方政府要做好准备，保证大选顺利开展。
　　黄教安与副总理兼企划财政部长官柳一镐通电话时要求，密切关注国内外金融市场动向、出口和投资等实体经济走向，发生异常时及时有效地予以应对。
　　最后，黄教安在与外长尹炳世通电话时表示，应向国际社会积极说明政府与美国等友邦在应对外在挑衅方面保持紧密合作，对外政策方向毫无变化。
责任编辑：吴颜 
",201703101348
