uid,page_title,page_author,page_time,page_content,viewHref
2045041,"[贴图]
拖延癌晚期的装机贴（实用+省钱+逼格）",clyde6,2017-1-9 01:42:22," 本帖最后由 clyde6 于 2017-1-9 16:34 编辑 

    之前用的i5-2500k  z77  12g   128东芝固态   1t西数3.5硬盘  HIS 7850显卡   航嘉MVP500半模组电源  游戏悍将5豪华版机箱，已在论坛分尸出掉部分，被各路损友瓜分掉部分。。。只剩下 戴尔U2515 2K 和渣渣想20寸副显示器，12G ddr3 1600内存  。。。。。


    之前在土豪论坛（chiphell）就各种口水小机箱，奈何年底兜中缺米。。。。只能口水而已。。。


    综合考虑自己的需求和资金情况，先把基本配置定下来：


   机箱：SKTC Q1   尺寸： 254*277*190   综合价格、品质、风道、外观、布局等各种因素综合考虑的最终选择  能上大电源，风道合理，能上24cm的卡，能上160cm的塔式风冷，能上12cm水冷。


   电源：本来自己原有的电源航嘉MVP500半模组可以直接使用的，但正巧一朋友的主机电源坏了，这个电源正好闲置，就先借走应急了，然后、、、、就没有然后了。。。只能重新买电源，考虑到机箱尺寸和以后上显卡尺寸限制可以小一点，还有就是能再多上一个硬盘，打算直接上SFX（小尺寸 125x100x63.5mm），但是小尺寸电源要么价格太坑，要么质量太差，最后综合选择了航嘉2016年新推出的MVPLAND K350 金牌SFX电源 虽然额定功率只有350w，但对于我这套配置完全够用（后续有介绍）。暂时使用压箱底的一块台式机拆机300w台达电源，除了略吵之外也没有什么缺点。。。。


    主板：按理来说现在装机应该装六代的主板，但毕竟最近内存价格略坑，4代内存性能提升也有限，六代甚至七代的牙膏厂（Intel）CPU相比于四代提升可以忽略不计。。。牙膏厂，你懂得。。。而且对六代主板支持的M.2，USB3.1等基本没有需求也无爱，加之价格因素。。。感觉四代会是最长寿的一代，以后出也不会难出。。。既然要小机箱，必须就是ITX主板，而且对超频这事有莫名的成就感，那就只能Z87或者Z97了，翻遍淘宝和咸鱼，最终500块入手 微星Z87I GAMING AC 带杀手有线网卡 ac无线网卡 蓝牙，做工用料更是没得说，运气比较好，收到的还是带一年多保修的。


    CPU：由于平时需要用电脑压制视频，LR PS等处理图片，对cpu还是有要求的。土豪朋友硬件升级 换下来i5-4670k，已低于咸鱼的价格匀给我了。。本来打算上i7或者e3v3的，只能暂时使用，以后有机会再说吧。。。性能小超一下暂时够用。。。


    内存：之前留下的，12G  4+8，挺奇葩的组合，等内存价格降下来再上8+8吧，够用也


    硬盘：之前是东芝的Q PRO 128G，已使用两年多，性能放到现在也够用，但感觉128还是捉襟见肘（毕竟现在随便一个游戏就10G+），遂低价出给基友，一咬牙一跺脚入了口水已久的三星 850 PRO 256G（为此自责好久，太败家了，小一千大洋啊，但想想这性能，这10年质保，内心碎碎念中。。。。），平时喜欢pt和收藏点喜欢的影片，正好手里也有闲置的两块几乎全新的1T 3.5台式机硬盘和 1T 2.5本盘（来自土豪基友，上大容量固态和大容量台式机硬盘后替换下，之前已运行4000多小时的1T送给另一基友），加上这个小机箱最多也就支持一块3.5+2块2.5硬盘，（后来发现换小电源还能加一块2.5，顶部还能上一块3.5）。。。。暂时容量也够，在说还有两块1t移动硬盘备用呢。。。以后不够的时候直接4T走起。。。。


     散热：之前用的是玄冰400，也称锯机箱400或者反人类400，这个机箱勉强也能装，插线、换硬盘各种痛苦，而且由于主板的设计原因，散热会和显卡冲突，就送给一一直使用原装风扇压i7-4770的好基友了。正好一朋友刚上水冷没多久，效果不错，一直在安利我。。没有经住诱惑，马云家买了水冷头，其余冷排、水冷管、水冷液、风扇（安钛克京东39的那款）都来自朋友赞助（哼，谁让你怂恿我上水冷）。效果那是杠杠的，鲁大师烤鸡基本不超过60度。而且静音也很不错，关键是逼格满满。。。。

    显卡：本来ITX小机箱最价方案是作为客厅机使用不用显卡，但我这可是主力机，加上还要带2K屏（双屏），核显播放蓝光确实也吃力，加之平时有时间的话会玩玩刺客信条、狙击精英等中型单机，还会和好基友守望屁股或者LOL开个午夜灵车什么的。。。。所以对显卡还是有要求的，性能及小钢炮的什么的就算了了，价格太坑，对我来说性能过剩，这时gtx1050ti进入我的视线，这不就是为我量身打造的么？有itx卡或者刀卡卡型，功耗75w不需要外接供电，性能超上一代甜点gtx960，通吃所有网游和中型单机，奈何年底花钱的地方实在太多，加之这货刚上市时间太短，还有不少的降价空间，计划年后再上。。。。


   显示器：今年618的时候冲动消费的产物：戴尔U2515H 2k屏，效果确实没得说，当然价格也没得说，个人习惯问题喜欢双屏，另一块屏幕暂用一块联想20寸普通渣渣屏幕（没花钱得到的新屏幕还要什么自行车）。PS:使用2k后再也回不到1080了。。。


   外设：服役多年的罗技G500S，硬盘g80-3000红轴已放单位使用，暂时使用的是渣渣国产红轴，某东价格也就100+，感觉尚可，PPS：用了机械键盘也就回不去了。以后有机会还是想尝试一下信仰大F。。。。（一千多啊一千多，冲动是魔鬼啊冲动是魔鬼）


    音箱：朋友从国外带回来送我的一个2.0小音箱ZUAUDIO，国内很少见的一个美帝小众牌子，淘宝搜了一下，这个牌子一根线都要800-5000（没有多打0）。这音箱是朋友个人定制的，在美国貌似也就是不到100刀的样子，但效果完暴朋友1000多的惠威。。。


    总结：出了原有已经使用的硬件后，这套硬件部分来自之前余留，部分来自咸鱼，部分来自朋友赞助（坑他们没商量），部分来自淘宝。目前为止共计花费1530（请土豪基友大保健不计）。加上后续要买的GTX1050TI，将cpu升级为I7-4770K/4790K也能控制在3000以内。功耗整机=CPU100W（i7超频）+显卡75W+主板、硬盘、内存、风扇、外置设备80W=255W，按照电源在50%-80%效率比较高计算，350W电源完全满足我需求（关键还是sfx电源太坑，银欣450sfx金牌要599，咋不去抢！！）
     这套配置（或者说再升级cpu和显卡后）完全满足我需求，而且在3-5年内不需要换电脑，同时满足性能、外观、实用性等。


    建议：不少和我一样工作稳定后想配台式机或者在寝室感觉笔记本不过瘾想玩玩台机的筒子们，如果有一定的硬件基础，可以参考一下，千万不要买淘宝组装机，也不建议到当地电脑城被当小白坑，可以在京东或者咸鱼（谨慎！！）购买硬件，即享受了装机的乐趣又能省下不少银子。。。
    另：装机强烈推荐@机械忍  无水箱的一体式水冷（难度很大，可百度）多亏了这位大神的帮忙。。。850PRO 固态也来自他，和京东价格一样，但质保比京东还快还给力，现在的二手东啊。。。。在此感谢机械忍大神！


    补充：什么时候想到了什么时候再写。。。。


    排版渣渣，可能还有错别字。。。大家看着受累了。。。
    

成品图，晚上拍摄+手机AV画质，，，将就看吧。。。
 


           基本配置。


           请无视灵魂走线，新电源到手后会好好走线的。



             请忽视凌乱的桌面，另外赞一下罗技软件，可以连接一个闲置的手机，手机屏幕显示电脑cpu使用，显卡使用，内存使用情况。



                        性能啊，跑分什么的我才不在乎呢，，，









来自: Android客户端",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045041
2045045,"[求租]
校内楼房单间出租",mzf,2017-1-9 08:17:04,"                                            有校内单间出租，有意者请联系：18769125281     15063125668

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045045
2045046,"[求租]
出租哈工大仁泰花园单间",taoling37,2017-1-9 08:42:04,"出租哈工大附近房间，具体位置在金海滩仁泰花园警卫室南门处（哈工大三座家属楼后方，向海边的方向走），精装修，地板，地暖，还有一间独立厨房的可做饭，50兆网线，只租学生，所以适合同学们考研学习，有意的同学请致电：陶叔，15588306183.不要发短信，不要通过回帖，因为叔叔很少上网，所以麻烦同学们电话联系！！！

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045046
2045047,"[求助]
请问咱们学校哪里可以给金属薄板开孔？",一.一,2017-1-9 09:39:50,"如题，最近需要给一些金属板和角铁开几个孔，不知道咱们学校哪里有这些工具，找哪个老师可以申请使用啊~~
求助~~
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045047
2045048,"[杂货]
租房到期so处理电器桌子各种杂货",20132068,2017-1-9 09:44:04,"电磁炉，8成新，无包装。120出
电水壶，7成新，30出
360路由器，95成新，50出
超凉快的扬子立式风扇,9成新，30出（宿舍可用）
超温暖的电热毯，95成新，20出（单人电热毯，宿舍床大小）
毛茸茸的地毯，8成新，每个5元，共3个。（宿舍床大小）
桌子1号，9成新，100出。
桌子2号，9成新，50出。
所有电器已经清理干净，使用时间不到7个月。
详情请联系QQ812739622或手机18463102976



",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045048
2045049,"[求助]
《哈循环》创业团队招募合伙人",佛笑园餐饮中心,2017-1-9 10:20:17," 本帖最后由 佛笑园餐饮中心 于 2017-1-9 12:36 编辑 


        现招募大二，大三同学各一名加入团队，具体面谈，联系电话：徐同学15550655996


了解项目内容及进展请关注

    



",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045049
2045050,"[求助]
可爱兔兔求不回家同学寄养，有偿",哈哈黑白,2017-1-9 10:26:51,寒假回家没法带回，求不回家同学帮助寄养，有偿，兔兔非常可爱，乖巧，养兔兔也很方便，有意者请加qq739810705，寄养费qq详聊,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045050
2045051,求二手古典吉他，最好是手工琴,Zalmighty,2017-1-9 10:58:26,一直玩指弹，想试试古典琴，有想卖的可以加我qq179941011,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045051
2045053,"[书籍]
想收一本新视野大学英语第三版第二册的读写",sssslqy,2017-1-9 11:38:35,"如题，不知道有没有学弟学妹卖一本，，，大学英语限选c班用的
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045053
2045052,"[转贴]
一组表情包，希望大家都不挂科",苏城,2017-1-9 11:37:31," 本帖最后由 苏城 于 2017-1-9 11:37 编辑 

图非原创























































",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045052
2045055,"[求助]
培养计划",咩小白,2017-1-9 13:55:46,咱们学校的培养计划在哪看啊？求解答~来自: Android客户端,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045055
2045054,教务系统又崩溃了吗,化蝶去寻花,2017-1-9 13:45:13,还是我手机的问题……不能查成绩,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045054
2045056,"[杂货]
出几个键盘、台灯、电脑包等杂货",Lonicera,2017-1-9 14:37:12,"先是几款键盘。楼主用键盘的历史大概是这样的，一开始用笔记本自带的键盘，后来得了一个奖，奖品是罗技的MK260键鼠套装，然后用了一段时间的键鼠套装。再后来想试试机械键盘的感觉，买了雷柏V500。后来加入实验室后一直在用实验室的键盘。三个月前给自己买了IKBC C87用到现在。  1. 无线蓝牙键盘。手感大概就是笔记本电脑键盘的手感。一般来说不是给电脑用的……何必呢。当时买来就是当个玩具，不过也基本没用过。九点九成新。30出。天猫链接：https://detail.tmall.com/item.htm?spm=a1z10.5-b.w4011-14471746777.66.eWnTA2&id=44885847529&rn=e1655b377c70a70f380be892d6128f32&abbucket=3&skuId=85859329253


 




2. 之前买的雷柏V500机械键盘。当时还是199元，现在降价成这个程度了……。国产机械键盘中的入门级键盘。轴是国产的黄轴，这个轴的手感说是模仿的红轴，不过楼主的实际感觉是介于Cherry红轴和黑轴之间，没有段落感，比红轴重，比黑轴轻。楼主的这台是没有背光的V500，不过全键无冲和绝大多数键可编程的功能还是有的。这台键盘楼主用了好一段时间，不过机械键盘的寿命非常的长，每个键至少能承受几千万次敲击，所以各位也不用在乎损耗。送拔键器。既然天猫上是129元，那么我80元出吧。想要试试机械键盘的可以拿来玩一玩，体验一下手感。天猫链接：https://detail.tmall.com/item.htm?spm=a1z10.1-b.w5003-14672019626.3.edjwK0&id=38405732513&scene=taobao_shop&skuId=3433140723571








 3. 罗技MK260无线键鼠套装。这个我用了挺久了，是我用过的薄膜键盘里面手感最好的一款，鼠标的手感也不错，适合日常使用和办公。60元出。天猫链接见：https://detail.tmall.com/item.htm?spm=a1z10.5-b-s.w4011-14954930166.97.gvb6q3&id=7050887730&rn=458c44d8c98994bad22d8587ded995c5&abbucket=3&skuId=104380064971 


现在放在实验室里面，今天没去实验室，手上暂时没图。回来把图补上。 
4. 台灯一台。这个是我当时在学校外面的家家悦买的，好像是120元，叹一口气，超市里面的东西真是贵啊，鬼知道我当时为什么没在网上找个便宜的台灯。现在我一般待在实验室里面，晚上也挺晚才回宿舍，用不着这盏台灯复习了。光线比较柔和。现在40元出。如果对光线不满意的话可以自己去换个大功率的灯管。


 5. 小桌板一个。以前会在宿舍用这个在床上玩游戏。现在也没有这个需求了。桌板很厚实，比我室友的桌板要沉。25元在校门口的店里买的，现在20元出。




6. 电脑包一个。买来之后发现自己还是更喜欢把电脑背在背包里……sigh。14寸和15.6寸都能用。要注意这个是没有背带的，只能手提。25元出。





楼主的手机是18463116078，可以给我发短信或者打电话。最好不要在13:00-14:0023点以后打，那是睡觉的时间。或者加我QQ 2748977344，在帖子下面留言都可以。价钱可刀。
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045056
